CPUID:,0x20652,,,,,,,,,,,,
Processor:,Mobile Intel Core i5 520M (Arrandale),,,,,,,,,,,,
Platform:,LGA 1156 (Socket H),,,,,,,,,,,,
Revision:,C2,,,,,,,,,,,,
Lithography:,32nm,,,,,,,,,,,,
,,,,,,,,,,,,,
Session start:,19:18:59 - July 16 - 2011,,,,,,,,,,,,
,,,,,,,,,,,,,
Time,Core 0 Temp. (°),Core 1 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz)
19:25:52,62,60,,,43,76,22,2261,,40,79,27,2261
19:25:53,62,60,,,43,76,27,2327.5,,40,79,23,2194.5
19:25:54,63,61,,,43,76,20,2261,,40,79,29,2261
19:25:55,60,59,,,43,76,19,2261,,40,79,32,2327.5
19:25:56,60,59,,,43,76,22,2261,,40,79,27,2261
19:25:57,62,64,,,43,76,22,2261,,40,79,29,2261
19:25:58,63,68,,,43,76,22,2261,,40,79,28,2194.5
19:25:59,63,72,,,43,76,28,2261,,40,79,24,2194.5
19:26:00,64,72,,,43,76,23,2261,,40,79,27,2261
19:26:01,70,65,,,43,76,24,2261,,40,79,27,2194.5
19:26:02,69,69,,,43,76,21,2327.5,,40,79,27,2261
19:26:03,66,72,,,43,76,23,2261,,40,79,28,2194.5
19:26:04,68,72,,,43,76,20,2327.5,,40,79,29,2261
19:26:05,66,75,,,43,76,21,2261,,40,79,30,2261
19:26:06,65,76,,,43,76,22,2327.5,,40,79,27,2261
19:26:07,68,74,,,43,76,26,2261,,40,79,24,2261
19:26:08,72,67,,,43,76,26,2394,,40,79,24,2194.5
19:26:09,73,66,,,43,76,27,2327.5,,40,79,25,2128
19:26:10,67,76,,,43,76,18,2327.5,,40,79,31,2128
19:26:11,74,69,,,43,76,29,2327.5,,40,79,23,2194.5
19:26:12,72,75,,,43,76,22,2394,,40,79,28,2327.5
19:26:13,73,76,,,43,76,19,2327.5,,40,79,33,2261
19:26:14,74,75,,,43,76,18,2327.5,,40,79,34,2327.5
19:26:16,75,75,,,43,76,24,2261,,40,79,27,2194.5
19:26:17,75,75,,,43,76,34,2327.5,,40,79,16,2194.5
19:26:18,72,77,,,43,76,25,2327.5,,40,79,27,2128
19:26:19,75,76,,,43,76,22,2327.5,,40,79,28,2261
19:26:20,75,77,,,43,76,21,2327.5,,40,79,31,2194.5
19:26:21,75,76,,,43,76,26,2327.5,,40,79,24,2327.5
19:26:22,75,76,,,43,76,23,2261,,40,79,28,2194.5
19:26:23,76,77,,,43,76,22,2327.5,,40,79,28,2261
19:26:24,76,77,,,43,76,20,2261,,40,79,32,2261
19:26:25,76,76,,,43,76,19,2327.5,,40,79,31,2327.5
19:26:26,76,77,,,43,76,22,2261,,40,79,30,2327.5
19:26:27,76,77,,,43,76,17,2261,,40,79,34,2261
19:26:28,76,77,,,43,76,26,2194.5,,40,79,30,2261
19:26:29,77,77,,,43,77,28,2128,,40,79,23,2194.5
19:26:30,77,77,,,43,77,21,2194.5,,40,79,35,1995
19:26:31,75,78,,,43,77,27,2194.5,,40,79,34,2194.5
19:26:32,77,77,,,43,77,34,2194.5,,40,79,21,2194.5
19:26:33,76,78,,,43,77,28,2261,,40,79,29,2194.5
19:26:34,77,77,,,43,77,26,2261,,40,79,33,2194.5
19:26:35,77,77,,,43,77,24,2261,,40,79,35,2194.5
19:26:36,78,78,,,43,78,33,2394,,40,79,28,2394
19:26:37,77,78,,,43,78,27,2327.5,,40,79,34,2194.5
19:26:38,77,77,,,43,78,30,2327.5,,40,79,31,2261
19:26:39,77,78,,,43,78,25,2394,,40,79,38,2261
19:26:40,77,78,,,43,78,27,2327.5,,40,79,37,2394
19:26:41,73,79,,,43,78,32,2394,,40,79,28,2394
19:26:42,72,78,,,43,78,30,2394,,40,79,31,2460.5
19:26:43,77,72,,,43,78,34,2460.5,,40,79,32,2460.5
19:26:44,77,71,,,43,78,35,2394,,40,79,29,2460.5
19:26:45,77,71,,,43,78,30,2527,,40,79,32,2394
19:26:46,76,71,,,43,78,30,2460.5,,40,79,31,2327.5
19:26:47,67,65,,,43,78,24,2460.5,,40,79,33,2460.5
19:26:48,71,79,,,43,78,33,2460.5,,40,79,37,2327.5
19:26:49,76,74,,,43,78,35,2460.5,,40,79,32,2527
19:26:50,77,71,,,43,78,31,2394,,40,79,31,2394
19:26:51,76,74,,,43,78,39,2527,,40,79,32,2460.5
19:26:52,72,76,,,43,78,32,2527,,40,79,27,2394
19:26:53,76,74,,,43,78,31,2394,,40,79,29,2394
19:26:54,78,70,,,43,78,33,2460.5,,40,79,30,2460.5
19:26:55,72,70,,,43,78,30,2460.5,,40,79,31,2460.5
19:26:56,66,63,,,43,78,26,2261,,40,79,29,2327.5
19:26:57,68,69,,,43,78,24,2394,,40,79,36,2327.5
19:26:58,67,64,,,43,78,30,2460.5,,40,79,33,2394
19:26:59,67,64,,,43,78,31,2394,,40,79,29,2394
19:27:00,66,65,,,43,78,16,2394,,40,79,21,2394
19:27:01,64,65,,,43,78,15,2261,,40,79,23,2327.5
19:27:02,66,64,,,43,78,25,2394,,40,79,34,2261
19:27:03,64,63,,,43,78,26,2394,,40,79,35,2327.5
19:27:04,66,63,,,43,78,34,2460.5,,40,79,26,2394
19:27:05,65,64,,,43,78,35,2460.5,,40,79,25,2327.5
19:27:06,65,64,,,43,78,23,2394,,40,79,38,2394
19:27:07,63,62,,,43,78,21,2394,,40,79,40,2394
19:27:08,64,63,,,43,78,22,2394,,40,79,38,2394
19:27:09,64,62,,,43,78,24,2394,,40,79,38,2394
19:27:10,70,63,,,43,78,33,2394,,40,79,27,2394
19:27:11,68,73,,,43,78,36,2394,,40,79,24,2327.5
19:27:12,69,75,,,43,78,29,2460.5,,40,79,34,2327.5
19:27:13,67,76,,,43,78,26,2460.5,,40,79,34,2394
19:27:14,74,70,,,43,78,24,2394,,40,79,37,2394
19:27:15,77,65,,,43,78,32,2394,,40,79,30,2394
19:27:16,77,65,,,43,78,37,2527,,40,79,24,2327.5
19:27:17,77,65,,,43,78,34,2527,,40,79,27,2327.5
19:27:18,69,76,,,43,78,29,2394,,40,79,31,2261
19:27:19,74,70,,,43,78,28,2327.5,,40,79,29,2261
19:27:20,67,78,,,43,78,23,2327.5,,40,79,28,2261
19:27:21,76,67,,,43,78,24,2327.5,,40,79,28,2261
19:27:22,77,65,,,43,78,38,2261,,40,79,15,2194.5
19:27:23,72,75,,,43,78,34,2327.5,,40,79,16,2194.5
19:27:24,74,78,,,43,78,29,2327.5,,40,79,24,2261
19:27:25,75,77,,,43,78,17,2261,,40,79,34,2261
19:27:26,76,77,,,43,78,18,2261,,40,79,33,2327.5
19:27:28,77,72,,,43,78,24,2327.5,,40,79,29,2327.5
19:27:29,77,77,,,43,78,31,2327.5,,40,79,20,2327.5
19:27:30,77,79,,,43,78,25,2327.5,,40,79,28,2194.5
19:27:31,77,77,,,43,78,16,2327.5,,40,79,29,2327.5
19:27:32,77,77,,,43,78,25,2327.5,,40,79,27,2261
19:27:33,78,77,,,43,78,24,2327.5,,40,79,28,2194.5
19:27:34,77,78,,,43,78,30,2261,,40,79,18,2194.5
19:27:35,77,78,,,43,78,28,2327.5,,40,79,23,2261
19:27:36,78,78,,,43,78,22,2261,,40,79,29,2261
19:27:37,78,80,,,43,78,22,2261,,40,80,30,2261
19:27:38,78,79,,,43,78,23,2327.5,,40,80,29,2261
19:27:39,78,78,,,43,78,28,2261,,40,80,23,2327.5
19:27:40,78,78,,,43,78,26,2327.5,,40,80,26,2194.5
19:27:41,78,80,,,43,78,30,2327.5,,40,80,24,2261
19:27:42,78,78,,,43,78,25,2394,,40,80,24,2194.5
19:27:43,78,78,,,43,78,31,2327.5,,40,80,21,2261
19:27:44,78,78,,,43,78,26,2327.5,,40,80,25,2261
19:27:45,78,76,,,43,78,26,2327.5,,40,80,28,2261
19:27:46,76,79,,,43,78,23,2327.5,,40,80,27,2261
19:27:47,77,74,,,43,78,27,2394,,40,80,24,2261
19:27:48,72,79,,,43,78,22,2261,,40,80,28,2194.5
19:27:49,77,72,,,43,78,28,2327.5,,40,80,24,2394
19:27:50,76,74,,,43,78,31,2394,,40,80,22,2261
19:27:51,72,77,,,43,78,30,2327.5,,40,80,20,2194.5
19:27:52,79,69,,,43,79,25,2327.5,,40,80,29,2194.5
19:27:53,70,80,,,43,79,20,2327.5,,40,80,29,2394
19:27:54,71,80,,,43,79,20,2261,,40,80,31,2327.5
19:27:55,71,78,,,43,79,23,2194.5,,40,80,29,2327.5
19:27:56,76,72,,,43,79,25,2261,,40,80,25,2261
19:27:57,74,75,,,43,79,22,2261,,40,80,29,2327.5
19:27:58,70,80,,,43,79,20,2194.5,,40,80,30,2261
19:27:59,70,79,,,43,79,24,2327.5,,40,80,27,2327.5
19:28:00,69,75,,,43,79,16,2327.5,,40,80,34,2261
19:28:01,71,67,,,43,79,25,2261,,40,80,27,2194.5
19:28:02,69,68,,,43,79,25,2327.5,,40,80,24,2194.5
19:28:03,67,66,,,43,79,24,2261,,40,80,25,2061.5
19:28:04,69,64,,,43,79,24,2327.5,,40,80,27,2128
19:28:05,66,63,,,43,79,26,2194.5,,40,80,24,2194.5
19:28:06,65,65,,,43,79,22,2327.5,,40,80,29,2261
19:28:07,65,66,,,43,79,25,2194.5,,40,80,23,2194.5
19:28:08,65,63,,,43,79,22,2194.5,,40,80,28,2128
19:28:09,66,63,,,43,79,22,2194.5,,40,80,27,2128
19:28:10,64,62,,,43,79,20,2327.5,,40,80,30,2128
19:28:11,63,64,,,43,79,23,2261,,40,80,27,2128
19:28:12,66,61,,,43,79,26,2327.5,,40,80,24,2194.5
19:28:13,66,62,,,43,79,24,2261,,40,80,25,2261
19:28:14,63,62,,,43,79,25,2261,,40,80,27,2261
19:28:15,65,61,,,43,79,28,2327.5,,40,80,21,2194.5
19:28:16,64,64,,,43,79,27,2128,,40,80,23,2194.5
19:28:17,64,63,,,43,79,24,2194.5,,40,80,26,2327.5
19:28:18,64,62,,,43,79,19,2194.5,,40,80,31,2061.5
19:28:19,62,63,,,43,79,21,2261,,40,80,28,2128
19:28:20,64,62,,,43,79,24,2327.5,,40,80,26,2128
19:28:21,62,61,,,43,79,22,2261,,40,80,27,2128
19:28:22,69,61,,,43,79,23,2261,,40,80,27,2261
19:28:23,71,61,,,43,79,25,2261,,40,80,25,2261
19:28:24,73,62,,,43,79,26,2261,,40,80,24,2128
19:28:25,67,75,,,43,79,20,2128,,40,80,30,1995
19:28:26,67,75,,,43,79,25,2194.5,,40,80,25,2194.5
19:28:27,75,63,,,43,79,24,2261,,40,80,25,2194.5
19:28:28,69,72,,,43,79,20,2327.5,,40,80,31,2194.5
19:28:29,77,64,,,43,79,27,2327.5,,40,80,23,2327.5
19:28:30,73,69,,,43,79,17,2261,,40,80,34,2128
19:28:31,68,76,,,43,79,25,2327.5,,40,80,25,2128
19:28:32,70,72,,,43,79,30,2261,,40,80,21,2194.5
19:28:33,76,66,,,43,79,21,2394,,40,80,28,2194.5
19:28:34,73,71,,,43,79,28,2128,,40,80,24,2194.5
19:28:35,68,76,,,43,79,23,2128,,40,80,26,2261
19:28:36,75,71,,,43,79,23,2261,,40,80,30,2261
19:28:37,76,76,,,43,79,30,2327.5,,40,80,24,2261
19:28:38,75,76,,,43,79,19,2327.5,,40,80,34,2128
19:28:39,76,76,,,43,79,30,2327.5,,40,80,21,2128
19:28:41,77,77,,,43,79,29,2261,,40,80,24,2261
19:28:42,77,77,,,43,79,20,2327.5,,40,80,32,2261
19:28:43,77,77,,,43,79,24,2261,,40,80,25,2261
19:28:44,77,77,,,43,79,27,2128,,40,80,24,2261
19:28:45,76,77,,,43,79,25,2128,,40,80,28,2194.5
19:28:46,77,77,,,43,79,23,2327.5,,40,80,29,2194.5
19:28:47,77,77,,,43,79,25,2327.5,,40,80,26,2061.5
19:28:48,76,78,,,43,79,21,2261,,40,80,32,2261
19:28:49,77,78,,,43,79,22,2327.5,,40,80,31,2194.5
19:28:50,78,78,,,43,79,26,2327.5,,40,80,26,2194.5
19:28:51,78,78,,,43,79,28,2327.5,,40,80,23,2327.5
19:28:52,78,79,,,43,79,24,2261,,40,80,28,2327.5
19:28:53,77,78,,,43,79,24,2128,,40,80,26,2261
19:28:54,77,78,,,43,79,17,2261,,40,80,33,2061.5
19:28:55,77,79,,,43,79,23,2261,,40,80,31,2128
19:28:56,77,79,,,43,79,24,2261,,40,80,25,2194.5
19:28:57,78,78,,,43,79,33,2261,,40,80,19,2194.5
19:28:58,78,78,,,43,79,25,2261,,40,80,26,2261
19:28:59,75,77,,,43,79,17,2261,,40,80,36,2261
19:29:00,74,77,,,43,79,23,2261,,40,80,27,2327.5
19:29:01,77,71,,,43,79,20,2327.5,,40,80,32,2061.5
19:29:02,78,70,,,43,79,25,2327.5,,40,80,24,2194.5
19:29:03,76,73,,,43,79,21,2327.5,,40,80,30,2194.5
19:29:04,72,77,,,43,79,24,2261,,40,80,24,2327.5
19:29:05,78,69,,,43,79,25,2327.5,,40,80,27,2327.5
19:29:06,70,78,,,43,79,24,2327.5,,40,80,25,2261
19:29:07,76,73,,,43,79,27,2261,,40,80,22,2194.5
19:29:08,71,78,,,43,79,25,2327.5,,40,80,27,2194.5
19:29:09,75,74,,,43,79,24,2327.5,,40,80,27,2061.5
19:29:10,76,73,,,43,79,28,2327.5,,40,80,21,2128
19:29:11,75,74,,,43,79,23,2261,,40,80,28,2194.5
19:29:12,71,75,,,43,79,24,2261,,40,80,26,2261
19:29:13,71,68,,,43,79,27,2261,,40,80,21,2194.5
19:29:14,70,69,,,43,79,24,2261,,40,80,26,2261
19:29:15,68,68,,,43,79,25,2261,,40,80,24,2261
19:29:16,67,66,,,43,79,17,2261,,40,80,31,2261
19:29:17,67,66,,,43,79,23,2261,,40,80,27,2194.5
19:29:18,67,65,,,43,79,23,2327.5,,40,80,27,2194.5
19:29:19,65,63,,,43,79,25,2261,,40,80,24,2128
19:29:20,67,63,,,43,79,24,2327.5,,40,80,27,2194.5
19:29:21,65,63,,,43,79,23,2327.5,,40,80,26,2327.5
19:29:22,63,62,,,43,79,20,2261,,40,80,30,2261
19:29:23,64,63,,,43,79,24,2327.5,,40,80,26,2261
19:29:24,64,63,,,43,79,23,2327.5,,40,80,27,2194.5
19:29:25,65,61,,,43,79,20,2261,,40,80,29,2061.5
19:29:26,65,62,,,43,79,27,2194.5,,40,80,25,2128
19:29:27,65,60,,,43,79,25,2128,,40,80,25,2128
19:29:28,63,64,,,43,79,20,2261,,40,80,30,2194.5
19:29:29,63,62,,,43,79,21,2261,,40,80,29,2261
19:29:30,63,63,,,43,79,28,2261,,40,80,22,2261
19:29:31,65,63,,,43,79,22,2261,,40,80,28,2261
19:29:32,65,62,,,43,79,22,2261,,40,80,28,2261
19:29:33,64,61,,,43,79,25,2327.5,,40,80,25,2261
19:29:34,63,61,,,43,79,22,2261,,40,80,28,2261
19:29:35,70,62,,,43,79,18,2261,,40,80,32,2061.5
19:29:36,70,66,,,43,79,20,2261,,40,80,30,2061.5
19:29:37,76,64,,,43,79,27,2194.5,,40,80,24,2061.5
19:29:38,74,63,,,43,79,16,2061.5,,40,80,33,2261
19:29:39,69,72,,,43,79,24,2194.5,,40,80,26,2128
19:29:40,76,63,,,43,79,26,2327.5,,40,80,24,2061.5
19:29:41,72,70,,,43,79,22,2261,,40,80,29,2128
19:29:42,76,64,,,43,79,24,2261,,40,80,26,2128
19:29:43,70,72,,,43,79,24,2261,,40,80,25,2194.5
19:29:44,68,76,,,43,79,26,2327.5,,40,80,28,2194.5
19:29:45,77,75,,,43,79,26,2327.5,,40,80,27,2261
19:29:46,75,67,,,43,79,18,2261,,40,80,30,2128
19:29:47,76,76,,,43,79,28,2261,,40,80,27,2128
19:29:48,70,76,,,43,79,21,2194.5,,40,80,27,2194.5
19:29:49,74,76,,,43,79,25,2061.5,,40,80,24,2194.5
19:29:50,75,76,,,43,79,25,2327.5,,40,80,28,2194.5
19:29:51,76,76,,,43,79,23,2261,,40,80,28,2327.5
19:29:52,76,76,,,43,79,20,2261,,40,80,30,2261
19:29:54,77,77,,,43,79,26,2261,,40,80,26,2128
19:29:55,77,77,,,43,79,26,2327.5,,40,80,25,2194.5
19:29:56,77,77,,,43,79,27,2261,,40,80,24,2061.5
19:29:57,76,78,,,43,79,24,2261,,40,80,30,2194.5
19:29:58,76,77,,,43,79,25,2327.5,,40,80,24,2261
19:29:59,77,78,,,43,79,25,2061.5,,40,80,26,2194.5
19:30:00,78,78,,,43,79,26,2194.5,,40,80,26,2194.5
19:30:01,78,81,,,43,79,24,2261,,40,81,29,2261
19:30:02,77,78,,,43,79,23,2327.5,,40,81,23,2194.5
19:30:03,77,78,,,43,79,23,2327.5,,40,81,31,2194.5
19:30:04,78,78,,,43,79,24,2261,,40,81,24,2061.5
19:30:05,78,79,,,43,79,27,2261,,40,81,25,2061.5
19:30:06,78,79,,,43,79,27,2327.5,,40,81,26,2128
19:30:07,77,83,,,43,79,23,2194.5,,40,83,31,2261
19:30:08,78,78,,,43,79,18,2261,,40,83,29,2261
19:30:09,78,79,,,43,79,25,2261,,40,83,26,2261
19:30:10,78,79,,,43,79,26,2261,,40,83,26,2261
19:30:11,79,76,,,43,79,26,2261,,40,83,24,1995
19:30:12,74,79,,,43,79,23,2261,,40,83,27,2061.5
19:30:13,70,81,,,43,79,18,2194.5,,40,83,32,2194.5
19:30:14,72,78,,,43,79,24,2327.5,,40,83,27,2327.5
19:30:15,72,77,,,43,79,25,2261,,40,83,25,2327.5
19:30:16,76,74,,,43,79,25,2327.5,,40,83,27,2261
19:30:17,72,79,,,43,79,26,2394,,40,83,27,2327.5
19:30:18,74,74,,,43,79,27,2261,,40,83,23,2261
19:30:19,77,71,,,43,79,25,2327.5,,40,83,27,2261
19:30:20,73,76,,,43,79,21,2394,,40,83,30,2261
19:30:21,75,74,,,43,79,26,2327.5,,40,83,24,2061.5
19:30:22,75,74,,,43,79,26,2327.5,,40,83,25,2327.5
19:30:23,77,71,,,43,79,23,2327.5,,40,83,28,2261
19:30:24,72,75,,,43,79,25,2261,,40,83,25,2261
19:30:25,73,69,,,43,79,24,2261,,40,83,26,2327.5
19:30:26,70,70,,,43,79,24,2327.5,,40,83,26,2261
19:30:27,70,67,,,43,79,21,2327.5,,40,83,27,2261
19:30:28,69,66,,,43,79,24,2128,,40,83,27,2327.5
19:30:29,66,67,,,43,79,24,2261,,40,83,26,2194.5
19:30:30,69,67,,,43,79,22,2261,,40,83,26,2194.5
19:30:31,67,62,,,43,79,26,2327.5,,40,83,24,2194.5
19:30:32,67,62,,,43,79,23,2261,,40,83,27,2194.5
19:30:33,65,64,,,43,79,23,2327.5,,40,83,26,2194.5
19:30:34,66,63,,,43,79,24,2327.5,,40,83,27,2061.5
19:30:35,65,63,,,43,79,25,2327.5,,40,83,27,2261
19:30:36,65,63,,,43,79,23,2261,,40,83,27,2261
19:30:37,65,64,,,43,79,25,2327.5,,40,83,26,2261
19:30:38,66,62,,,43,79,25,2261,,40,83,24,2261
19:30:39,65,61,,,43,79,20,2261,,40,83,29,2261
19:30:40,64,62,,,43,79,25,2194.5,,40,83,25,2261
19:30:41,65,63,,,43,79,24,2128,,40,83,24,2128
19:30:42,65,61,,,43,79,25,2261,,40,83,26,2128
19:30:43,63,60,,,43,79,24,2261,,40,83,25,1995
19:30:44,65,63,,,43,79,18,2261,,40,83,32,1995
19:30:45,64,62,,,43,79,24,2261,,40,83,25,2261
19:30:46,64,62,,,43,79,21,2261,,40,83,29,2261
19:30:47,69,61,,,43,79,23,2261,,40,83,27,2261
19:30:48,76,64,,,43,79,28,2327.5,,40,83,25,2128
19:30:49,73,62,,,43,79,17,2327.5,,40,83,33,1995
19:30:50,67,72,,,43,79,18,2261,,40,83,33,1995
19:30:51,66,76,,,43,79,22,2261,,40,83,27,2261
19:30:52,71,70,,,43,79,17,2261,,40,83,35,2261
19:30:53,74,69,,,43,79,26,2194.5,,40,83,25,2327.5
19:30:54,71,70,,,43,79,24,2194.5,,40,83,28,2128
19:30:55,68,76,,,43,79,20,2194.5,,40,83,31,2128
19:30:56,70,75,,,43,79,24,2194.5,,40,83,27,2261
19:30:57,76,67,,,43,79,16,2327.5,,40,83,34,2194.5
19:30:58,69,76,,,43,79,22,2261,,40,83,30,2194.5
19:30:59,69,75,,,43,79,26,2327.5,,40,83,25,2261
19:31:00,77,67,,,43,79,26,2261,,40,83,25,2194.5
19:31:01,74,76,,,43,79,21,2261,,40,83,31,2128
19:31:02,76,75,,,43,79,25,2194.5,,40,83,26,2061.5
19:31:03,76,77,,,43,79,26,2194.5,,40,83,27,2128
19:31:04,76,76,,,43,79,24,2327.5,,40,83,26,2194.5
19:31:06,77,76,,,43,79,23,2327.5,,40,83,28,2194.5
19:31:07,77,77,,,43,79,24,2327.5,,40,83,27,2261
19:31:08,77,78,,,43,79,28,2327.5,,40,83,26,2261
19:31:09,77,77,,,43,79,24,2261,,40,83,25,2061.5
19:31:10,77,78,,,43,79,26,2061.5,,40,83,27,2061.5
19:31:11,69,83,,,43,79,21,2194.5,,40,83,28,2261
19:31:12,77,78,,,43,79,26,2327.5,,40,83,29,2261
19:31:13,78,78,,,43,79,20,2327.5,,40,83,30,2261
19:31:14,78,78,,,43,79,26,2327.5,,40,83,26,2261
19:31:15,78,78,,,43,79,26,2261,,40,83,26,2128
19:31:16,78,78,,,43,79,26,2327.5,,40,83,24,2194.5
19:31:17,78,79,,,43,79,31,2327.5,,40,83,23,2061.5
19:31:18,78,78,,,43,79,25,2261,,40,83,24,2261
19:31:19,78,79,,,43,79,30,2194.5,,40,83,23,2194.5
19:31:20,78,78,,,43,79,25,2061.5,,40,83,29,2327.5
19:31:21,76,80,,,43,79,21,2261,,40,83,27,2261
19:31:22,78,79,,,43,79,26,2327.5,,40,83,24,2261
19:31:23,77,80,,,43,79,18,2261,,40,83,35,2261
19:31:24,79,76,,,43,79,22,2327.5,,40,83,27,2194.5
19:31:25,78,74,,,43,79,23,2327.5,,40,83,28,2061.5
19:31:26,73,78,,,43,79,24,2327.5,,40,83,26,2194.5
19:31:27,75,75,,,43,79,25,2327.5,,40,83,26,2194.5
19:31:28,74,76,,,43,79,24,2327.5,,40,83,24,2261
19:31:29,71,78,,,43,79,20,2194.5,,40,83,32,2261
19:31:30,73,75,,,43,79,25,2261,,40,83,25,2194.5
19:31:31,71,80,,,43,79,24,2327.5,,40,83,29,2261
19:31:32,73,76,,,43,79,26,2194.5,,40,83,24,2261
19:31:33,70,78,,,43,79,22,2327.5,,40,83,29,2194.5
19:31:34,74,75,,,43,79,26,2194.5,,40,83,24,2194.5
19:31:35,74,75,,,43,79,23,2327.5,,40,83,28,2327.5
19:31:36,76,74,,,43,79,27,2327.5,,40,83,24,2261
19:31:37,74,74,,,43,79,20,2394,,40,83,31,2327.5
19:31:38,72,70,,,43,79,25,2327.5,,40,83,26,2194.5
19:31:39,69,69,,,43,79,25,2327.5,,40,83,26,2194.5
19:31:40,68,68,,,43,79,25,2327.5,,40,83,25,2194.5
19:31:41,69,67,,,43,79,29,2327.5,,40,83,23,2061.5
19:31:42,68,65,,,43,79,24,2194.5,,40,83,25,2194.5
19:31:43,68,64,,,43,79,24,2194.5,,40,83,25,2194.5
19:31:44,65,65,,,43,79,24,2194.5,,40,83,28,2327.5
19:31:45,66,65,,,43,79,23,2128,,40,83,27,2261
19:31:46,67,64,,,43,79,26,2261,,40,83,25,2261
19:31:47,64,63,,,43,79,24,2261,,40,83,26,2327.5
19:31:48,67,63,,,43,79,21,2327.5,,40,83,28,2061.5
19:31:49,64,63,,,43,79,21,2261,,40,83,28,2261
19:31:50,65,63,,,43,79,19,2327.5,,40,83,31,2194.5
19:31:51,66,63,,,43,79,24,2261,,40,83,26,2194.5
19:31:52,66,63,,,43,79,24,2261,,40,83,25,2128
19:31:53,64,63,,,43,79,20,2261,,40,83,31,2261
19:31:57,67,64,,,43,79,25,2261,,40,83,26,1995
19:31:57,64,61,,,43,79,0,2327.5,,40,83,0,2194.5
19:31:58,64,63,,,43,79,22,2194.5,,40,83,30,2261
19:31:59,64,63,,,43,79,25,2327.5,,40,83,26,2194.5
19:32:00,76,64,,,43,79,24,2327.5,,40,83,26,2194.5
19:32:01,73,62,,,43,79,20,2327.5,,40,83,31,2194.5
19:32:02,67,75,,,43,79,17,2261,,40,83,33,2327.5
19:32:03,75,63,,,43,79,25,2261,,40,83,25,2194.5
19:32:04,72,69,,,43,79,24,2261,,40,83,30,2128
19:32:05,76,63,,,43,79,28,2327.5,,40,83,23,1995
19:32:06,71,70,,,43,79,25,2261,,40,83,25,2194.5
19:32:07,76,66,,,43,79,27,2128,,40,83,27,2194.5
19:32:08,72,71,,,43,79,21,2194.5,,40,83,28,2261
19:32:09,75,68,,,43,79,23,2128,,40,83,27,2261
19:32:10,76,76,,,43,79,26,2327.5,,40,83,31,2261
19:32:11,70,74,,,43,79,21,2327.5,,40,83,23,2128
19:32:12,69,77,,,43,79,25,2261,,40,83,24,2061.5
19:32:13,76,72,,,43,79,24,2261,,40,83,28,2194.5
19:32:14,75,78,,,43,79,20,2327.5,,40,83,31,2261
19:32:15,76,77,,,43,79,20,2194.5,,40,83,30,2261
19:32:16,76,76,,,43,79,22,2261,,40,83,31,2261
19:32:18,77,77,,,43,79,25,2261,,40,83,27,2327.5
19:32:19,77,78,,,43,79,27,2194.5,,40,83,22,2261
19:32:20,78,77,,,43,79,23,2261,,40,83,29,2261
19:32:21,78,78,,,43,79,30,2261,,40,83,21,2261
19:32:22,76,78,,,43,79,25,2327.5,,40,83,25,2061.5
19:32:23,78,78,,,43,79,25,2327.5,,40,83,27,2128
19:32:24,74,80,,,43,79,23,2327.5,,40,83,27,2194.5
19:32:25,78,78,,,43,79,26,2327.5,,40,83,25,2194.5
19:32:26,77,79,,,43,79,26,2327.5,,40,83,25,2194.5
19:32:27,76,79,,,43,79,28,2261,,40,83,23,2261
19:32:28,75,78,,,43,79,28,2261,,40,83,24,2261
19:32:29,78,79,,,43,79,27,2128,,40,83,25,2261
19:32:30,77,79,,,43,79,21,2261,,40,83,28,2261
19:32:31,79,78,,,43,79,28,2261,,40,83,25,2128
19:32:32,79,80,,,43,79,25,2327.5,,40,83,27,2194.5
19:32:33,79,79,,,43,79,24,2261,,40,83,28,2194.5
19:32:34,79,79,,,43,79,29,2327.5,,40,83,21,2194.5
19:32:35,79,78,,,43,79,27,2327.5,,40,83,26,2128
19:32:36,80,78,,,43,80,24,2261,,40,83,24,2194.5
19:32:37,74,79,,,43,80,25,2261,,40,83,27,2261
19:32:38,74,79,,,43,80,26,2194.5,,40,83,26,2327.5
19:32:39,77,74,,,43,80,26,2261,,40,83,23,2261
19:32:40,77,73,,,43,80,23,2327.5,,40,83,29,2394
19:32:41,73,77,,,43,80,26,2128,,40,83,24,2394
19:32:42,73,77,,,43,80,24,2261,,40,83,27,2194.5
19:32:43,76,73,,,43,80,27,2327.5,,40,83,25,2261
19:32:44,77,72,,,43,80,26,2327.5,,40,83,28,2061.5
19:32:45,72,77,,,43,80,25,2327.5,,40,83,23,2261
19:32:46,73,77,,,43,80,27,2327.5,,40,83,24,2327.5
19:32:47,70,79,,,43,80,24,2327.5,,40,83,27,2261
19:32:48,73,76,,,43,80,21,2261,,40,83,30,2194.5
19:32:49,72,77,,,43,80,24,2327.5,,40,83,27,2194.5
19:32:50,75,71,,,43,80,22,2327.5,,40,83,27,2194.5
19:32:51,71,69,,,43,80,25,2261,,40,83,24,2128
19:32:52,69,69,,,43,80,22,2327.5,,40,83,29,2261
19:32:53,69,67,,,43,80,25,2327.5,,40,83,27,2261
19:32:54,67,67,,,43,80,24,2128,,40,83,26,2261
